ID,时刻,wxd,气压高度,Height高度,航班ID,日期
674903,11:02:01,306,1856,300,15042,20170123
674903,11:02:01,305.9,1856,300,15042,20170123
674904,11:02:02,303.4,1836,280,15042,20170123
674904,11:02:02,304.5,1836,280,15042,20170123
674904,11:02:02,297.1,1836,280,15042,20170123
674904,11:02:02,298.4,1836,280,15042,20170123
674905,11:02:03,299.5,1824,268,15042,20170123
674905,11:02:03,295,1824,268,15042,20170123
674905,11:02:03,292.6,1824,268,15042,20170123
674905,11:02:03,281.6,1824,268,15042,20170123
674906,11:02:04,277.4,1812,256,15042,20170123
674906,11:02:04,274.1,1812,256,15042,20170123
674906,11:02:04,276.4,1812,256,15042,20170123
674906,11:02:04,275.5,1812,256,15042,20170123
674907,11:02:05,272.3,1804,248,15042,20170123
674907,11:02:05,270.3,1804,248,15042,20170123
674907,11:02:05,264.4,1804,248,15042,20170123
674907,11:02:05,259.1,1804,248,15042,20170123
674908,11:02:06,257,1784,228,15042,20170123
674908,11:02:06,252.9,1784,228,15042,20170123
674908,11:02:06,248.8,1784,228,15042,20170123
674908,11:02:06,243.8,1784,228,15042,20170123
674909,11:02:07,245.1,1772,216,15042,20170123
674909,11:02:07,243.8,1772,216,15042,20170123
674909,11:02:07,242.1,1772,216,15042,20170123
674909,11:02:07,236.3,1772,216,15042,20170123
674910,11:02:08,235.3,1764,208,15042,20170123
674910,11:02:08,232.1,1764,208,15042,20170123
674910,11:02:08,227.4,1764,208,15042,20170123
674910,11:02:08,221.5,1764,208,15042,20170123
674911,11:02:09,219.5,1752,196,15042,20170123
674911,11:02:09,214.3,1752,196,15042,20170123
674911,11:02:09,212.5,1752,196,15042,20170123
674911,11:02:09,207.6,1752,196,15042,20170123
674912,11:02:10,205.9,1732,176,15042,20170123
674912,11:02:10,201.1,1732,176,15042,20170123
674912,11:02:10,197.9,1732,176,15042,20170123
674912,11:02:10,192.3,1732,176,15042,20170123
674913,11:02:11,191.3,1724,168,15042,20170123
674913,11:02:11,186.4,1724,168,15042,20170123
674913,11:02:11,184.4,1724,168,15042,20170123
674913,11:02:11,180.8,1724,168,15042,20170123
674914,11:02:12,178.9,1716,160,15042,20170123
674914,11:02:12,175.3,1716,160,15042,20170123
674914,11:02:12,173.9,1716,160,15042,20170123
674914,11:02:12,170,1716,160,15042,20170123
674915,11:02:13,166.9,1704,148,15042,20170123
674915,11:02:13,163.6,1704,148,15042,20170123
674915,11:02:13,161.3,1704,148,15042,20170123
674915,11:02:13,158,1704,148,15042,20170123
674916,11:02:14,155,1684,128,15042,20170123
674916,11:02:14,152.3,1684,128,15042,20170123
674916,11:02:14,149.4,1684,128,15042,20170123
674916,11:02:14,146.3,1684,128,15042,20170123
674917,11:02:15,143.3,1676,120,15042,20170123
674917,11:02:15,141,1676,120,15042,20170123
674917,11:02:15,137.4,1676,120,15042,20170123
674917,11:02:15,135.3,1676,120,15042,20170123
674918,11:02:16,131.9,1664,108,15042,20170123
674918,11:02:16,130.9,1664,108,15042,20170123
674918,11:02:16,126.6,1664,108,15042,20170123
674918,11:02:16,125.6,1664,108,15042,20170123
674919,11:02:17,121,1656,100,15042,20170123
674919,11:02:17,119.3,1656,100,15042,20170123
674919,11:02:17,116.1,1656,100,15042,20170123
674919,11:02:17,113.3,1656,100,15042,20170123
674920,11:02:18,111,1636,80,15042,20170123
674920,11:02:18,106.9,1636,80,15042,20170123
674920,11:02:18,104.8,1636,80,15042,20170123
674920,11:02:18,101.8,1636,80,15042,20170123
674921,11:02:19,100.4,1628,72,15042,20170123
674921,11:02:19,95.3,1628,72,15042,20170123
674921,11:02:19,93.6,1628,72,15042,20170123
674921,11:02:19,90.1,1628,72,15042,20170123
674922,11:02:20,89,1616,77,15042,20170123
674922,11:02:20,83.1,1616,77,15042,20170123
674922,11:02:20,82.8,1616,77,15042,20170123
674922,11:02:20,77.4,1616,77,15042,20170123
674923,11:02:21,76.3,1608,66,15042,20170123
674923,11:02:21,71.8,1608,66,15042,20170123
674923,11:02:21,70.1,1608,66,15042,20170123
674923,11:02:21,65.5,1608,66,15042,20170123
674924,11:02:22,63.8,1584,53,15042,20170123
674924,11:02:22,59.3,1584,53,15042,20170123
674924,11:02:22,57.6,1584,53,15042,20170123
674924,11:02:22,53,1584,53,15042,20170123
674925,11:02:23,50.6,1576,42,15042,20170123
674925,11:02:23,47.3,1576,42,15042,20170123
674925,11:02:23,45.1,1576,42,15042,20170123
674925,11:02:23,41.5,1576,42,15042,20170123
674926,11:02:24,39.1,1564,31,15042,20170123
674926,11:02:24,35.8,1564,31,15042,20170123
674926,11:02:24,34,1564,31,15042,20170123
674926,11:02:24,30.8,1564,31,15042,20170123
674927,11:02:25,28.5,1548,20,15042,20170123
674927,11:02:25,25.6,1548,20,15042,20170123
674927,11:02:25,23.1,1548,20,15042,20170123
674927,11:02:25,20.1,1548,20,15042,20170123
674928,11:02:26,18.1,1520,11,15042,20170123
674928,11:02:26,15.5,1520,11,15042,20170123
674928,11:02:26,13.4,1520,11,15042,20170123
674928,11:02:26,11,1520,11,15042,20170123
674929,11:02:27,9.8,1508,6,15042,20170123
674929,11:02:27,7.8,1508,6,15042,20170123
674929,11:02:27,6.9,1508,6,15042,20170123
674929,11:02:27,5.5,1508,6,15042,20170123
674930,11:02:28,4.8,1500,3,15042,20170123
674930,11:02:28,3.9,1500,3,15042,20170123
674930,11:02:28,3.3,1500,3,15042,20170123
674930,11:02:28,2.6,1500,3,15042,20170123
674931,11:02:29,2.3,1496,1,15042,20170123
674931,11:02:29,1.8,1496,1,15042,20170123
674931,11:02:29,1.3,1496,1,15042,20170123
674931,11:02:29,0.9,1496,1,15042,20170123
674932,11:02:30,0.5,1488,0,15042,20170123
674932,11:02:30,0.3,1488,0,15042,20170123
674932,11:02:30,-0.3,1488,0,15042,20170123
674932,11:02:30,-0.4,1488,0,15042,20170123
677231,14:12:28,499,4316,461,15043,20170123
677231,14:12:28,492,4316,461,15043,20170123
677231,14:12:28,489.4,4316,461,15043,20170123
677231,14:12:28,485.4,4316,461,15043,20170123
677232,14:12:29,480.6,4304,449,15043,20170123
677232,14:12:29,477.9,4304,449,15043,20170123
677232,14:12:29,473.1,4304,449,15043,20170123
677232,14:12:29,472.3,4304,449,15043,20170123
677233,14:12:30,468,4284,429,15043,20170123
677233,14:12:30,461.3,4284,429,15043,20170123
677233,14:12:30,461,4284,429,15043,20170123
677233,14:12:30,468,4284,429,15043,20170123
677234,14:12:31,462.3,4272,417,15043,20170123
677234,14:12:31,458,4272,417,15043,20170123
677234,14:12:31,452.9,4272,417,15043,20170123
677234,14:12:31,440.5,4272,417,15043,20170123
677235,14:12:32,433,4264,409,15043,20170123
677235,14:12:32,430.4,4264,409,15043,20170123
677235,14:12:32,430.4,4264,409,15043,20170123
677235,14:12:32,425,4264,409,15043,20170123
677236,14:12:33,425,4252,397,15043,20170123
677236,14:12:33,423.8,4252,397,15043,20170123
677236,14:12:33,423,4252,397,15043,20170123
677236,14:12:33,420.4,4252,397,15043,20170123
677237,14:12:34,417,4232,377,15043,20170123
677237,14:12:34,405.9,4232,377,15043,20170123
677237,14:12:34,403.8,4232,377,15043,20170123
677237,14:12:34,399.4,4232,377,15043,20170123
677238,14:12:35,401.4,4220,365,15043,20170123
677238,14:12:35,400.9,4220,365,15043,20170123
677238,14:12:35,400.9,4220,365,15043,20170123
677238,14:12:35,392.9,4220,365,15043,20170123
677239,14:12:36,377.1,4208,353,15043,20170123
677239,14:12:36,373.5,4208,353,15043,20170123
677239,14:12:36,372.4,4208,353,15043,20170123
677239,14:12:36,364.5,4208,353,15043,20170123
677240,14:12:37,361.6,4196,341,15043,20170123
677240,14:12:37,361.8,4196,341,15043,20170123
677240,14:12:37,357.9,4196,341,15043,20170123
677240,14:12:37,358.5,4196,341,15043,20170123
677241,14:12:38,362.4,4176,321,15043,20170123
677241,14:12:38,360.6,4176,321,15043,20170123
677241,14:12:38,352.3,4176,321,15043,20170123
677241,14:12:38,345.8,4176,321,15043,20170123
677242,14:12:39,341.9,4164,309,15043,20170123
677242,14:12:39,341.8,4164,309,15043,20170123
677242,14:12:39,340.8,4164,309,15043,20170123
677242,14:12:39,339.4,4164,309,15043,20170123
677243,14:12:40,329.6,4156,301,15043,20170123
677243,14:12:40,322.4,4156,301,15043,20170123
677243,14:12:40,324.6,4156,301,15043,20170123
677243,14:12:40,325,4156,301,15043,20170123
677244,14:12:41,322.5,4144,289,15043,20170123
677244,14:12:41,314.4,4144,289,15043,20170123
677244,14:12:41,309.6,4144,289,15043,20170123
677244,14:12:41,302.4,4144,289,15043,20170123
677245,14:12:42,299.3,4124,269,15043,20170123
677245,14:12:42,300.9,4124,269,15043,20170123
677245,14:12:42,297.6,4124,269,15043,20170123
677245,14:12:42,291.8,4124,269,15043,20170123
677246,14:12:43,284.3,4112,257,15043,20170123
677246,14:12:43,274,4112,257,15043,20170123
677246,14:12:43,273.5,4112,257,15043,20170123
677246,14:12:43,275.5,4112,257,15043,20170123
677247,14:12:44,275.5,4104,249,15043,20170123
677247,14:12:44,271,4104,249,15043,20170123
677247,14:12:44,273.5,4104,249,15043,20170123
677247,14:12:44,262.8,4104,249,15043,20170123
677248,14:12:45,257.4,4092,237,15043,20170123
677248,14:12:45,259.9,4092,237,15043,20170123
677248,14:12:45,257.1,4092,237,15043,20170123
677248,14:12:45,246.8,4092,237,15043,20170123
677249,14:12:46,244.5,4072,217,15043,20170123
677249,14:12:46,234.3,4072,217,15043,20170123
677249,14:12:46,231.1,4072,217,15043,20170123
677249,14:12:46,225.9,4072,217,15043,20170123
677250,14:12:47,229.8,4060,205,15043,20170123
677250,14:12:47,224.8,4060,205,15043,20170123
677250,14:12:47,218.3,4060,205,15043,20170123
677250,14:12:47,215.3,4060,205,15043,20170123
677251,14:12:48,210.9,4048,193,15043,20170123
677251,14:12:48,206.6,4048,193,15043,20170123
677251,14:12:48,203.3,4048,193,15043,20170123
677251,14:12:48,200.1,4048,193,15043,20170123
677252,14:12:49,196.8,4036,181,15043,20170123
677252,14:12:49,191.4,4036,181,15043,20170123
677252,14:12:49,188.8,4036,181,15043,20170123
677252,14:12:49,183.9,4036,181,15043,20170123
677253,14:12:50,181.5,4016,161,15043,20170123
677253,14:12:50,177.4,4016,161,15043,20170123
677253,14:12:50,174.8,4016,161,15043,20170123
677253,14:12:50,170.8,4016,161,15043,20170123
677254,14:12:51,167.5,4004,149,15043,20170123
677254,14:12:51,164.8,4004,149,15043,20170123
677254,14:12:51,160.4,4004,149,15043,20170123
677254,14:12:51,156.3,4004,149,15043,20170123
677255,14:12:52,153.6,3992,137,15043,20170123
677255,14:12:52,147.9,3992,137,15043,20170123
677255,14:12:52,146,3992,137,15043,20170123
677255,14:12:52,143,3992,137,15043,20170123
677256,14:12:53,140.8,3980,125,15043,20170123
677256,14:12:53,134.1,3980,125,15043,20170123
677256,14:12:53,133.3,3980,125,15043,20170123
677256,14:12:53,128.1,3980,125,15043,20170123
677257,14:12:54,127.9,3960,105,15043,20170123
677257,14:12:54,121,3960,105,15043,20170123
677257,14:12:54,120.9,3960,105,15043,20170123
677257,14:12:54,115,3960,105,15043,20170123
677258,14:12:55,113.9,3948,93,15043,20170123
677258,14:12:55,107.9,3948,93,15043,20170123
677258,14:12:55,105.1,3948,93,15043,20170123
677258,14:12:55,99.5,3948,93,15043,20170123
677259,14:12:56,97.1,3936,81,15043,20170123
677259,14:12:56,94,3936,81,15043,20170123
677259,14:12:56,91.6,3936,81,15043,20170123
677259,14:12:56,87.4,3936,81,15043,20170123
677260,14:12:57,83.8,3928,73,15043,20170123
677260,14:12:57,79.8,3928,73,15043,20170123
677260,14:12:57,77.4,3928,73,15043,20170123
677260,14:12:57,72.9,3928,73,15043,20170123
677261,14:12:58,69.9,3904,60,15043,20170123
677261,14:12:58,66.5,3904,60,15043,20170123
677261,14:12:58,62.9,3904,60,15043,20170123
677261,14:12:58,59.8,3904,60,15043,20170123
677262,14:12:59,56.8,3892,48,15043,20170123
677262,14:12:59,53.4,3892,48,15043,20170123
677262,14:12:59,49.3,3892,48,15043,20170123
677262,14:12:59,47.6,3892,48,15043,20170123
677263,14:13:00,43.6,3884,35,15043,20170123
677263,14:13:00,42,3884,35,15043,20170123
677263,14:13:00,38.3,3884,35,15043,20170123
677263,14:13:00,34.9,3884,35,15043,20170123
677264,14:13:01,32.5,3872,24,15043,20170123
677264,14:13:01,29.1,3872,24,15043,20170123
677264,14:13:01,27.5,3872,24,15043,20170123
677264,14:13:01,24.3,3872,24,15043,20170123
677265,14:13:02,22.5,3844,15,15043,20170123
677265,14:13:02,19.8,3844,15,15043,20170123
677265,14:13:02,17.8,3844,15,15043,20170123
677265,14:13:02,15.4,3844,15,15043,20170123
677266,14:13:03,14.1,3832,9,15043,20170123
677266,14:13:03,11.8,3832,9,15043,20170123
677266,14:13:03,10.4,3832,9,15043,20170123
677266,14:13:03,8.8,3832,9,15043,20170123
677267,14:13:04,7.8,3820,5,15043,20170123
677267,14:13:04,6.5,3820,5,15043,20170123
677267,14:13:04,5.9,3820,5,15043,20170123
677267,14:13:04,5.1,3820,5,15043,20170123
677268,14:13:05,4.8,3816,4,15043,20170123
677268,14:13:05,4.4,3816,4,15043,20170123
677268,14:13:05,4,3816,4,15043,20170123
677268,14:13:05,3.6,3816,4,15043,20170123
677269,14:13:06,3.5,3812,3,15043,20170123
677269,14:13:06,3.1,3812,3,15043,20170123
677269,14:13:06,2.8,3812,3,15043,20170123
677269,14:13:06,2.5,3812,3,15043,20170123
677270,14:13:07,2.1,3808,1,15043,20170123
677270,14:13:07,1.6,3808,1,15043,20170123
677270,14:13:07,1.4,3808,1,15043,20170123
677270,14:13:07,1,3808,1,15043,20170123
677271,14:13:08,0.5,3804,0,15043,20170123
677271,14:13:08,-0.4,3804,0,15043,20170123
677271,14:13:08,-0.9,3804,0,15043,20170123
677271,14:13:08,-1.4,3804,0,15043,20170123
679287,23:20:10,506.4,2076,514,15044,20170124
679287,23:20:10,504.9,2076,514,15044,20170124
679287,23:20:10,500,2076,514,15044,20170124
679287,23:20:10,495.6,2076,514,15044,20170124
679288,23:20:11,493.1,2052,490,15044,20170124
679288,23:20:11,491.8,2052,490,15044,20170124
679288,23:20:11,487.8,2052,490,15044,20170124
679288,23:20:11,478.8,2052,490,15044,20170124
679289,23:20:12,472.4,2044,482,15044,20170124
679289,23:20:12,462.9,2044,482,15044,20170124
679289,23:20:12,458.3,2044,482,15044,20170124
679289,23:20:12,452.6,2044,482,15044,20170124
679290,23:20:13,450.6,2032,470,15044,20170124
679290,23:20:13,447.6,2032,470,15044,20170124
679290,23:20:13,446.1,2032,470,15044,20170124
679290,23:20:13,441,2032,470,15044,20170124
679291,23:20:14,437.4,2024,462,15044,20170124
679291,23:20:14,433,2024,462,15044,20170124
679291,23:20:14,430.4,2024,462,15044,20170124
679291,23:20:14,426.8,2024,462,15044,20170124
679292,23:20:15,425.3,2004,442,15044,20170124
679292,23:20:15,426.1,2004,442,15044,20170124
679292,23:20:15,423.5,2004,442,15044,20170124
679292,23:20:15,421,2004,442,15044,20170124
679293,23:20:16,420.1,1996,434,15044,20170124
679293,23:20:16,421.3,1996,434,15044,20170124
679293,23:20:16,423.1,1996,434,15044,20170124
679293,23:20:16,409.9,1996,434,15044,20170124
679294,23:20:17,407.9,1988,426,15044,20170124
679294,23:20:17,403.8,1988,426,15044,20170124
679294,23:20:17,400.1,1988,426,15044,20170124
679294,23:20:17,396.3,1988,426,15044,20170124
679295,23:20:18,395.9,1980,418,15044,20170124
679295,23:20:18,390.6,1980,418,15044,20170124
679295,23:20:18,388.8,1980,418,15044,20170124
679295,23:20:18,386.3,1980,418,15044,20170124
679296,23:20:19,387.9,1964,402,15044,20170124
679296,23:20:19,382.8,1964,402,15044,20170124
679296,23:20:19,379.8,1964,402,15044,20170124
679296,23:20:19,377.4,1964,402,15044,20170124
679297,23:20:20,374.8,1956,394,15044,20170124
679297,23:20:20,372.9,1956,394,15044,20170124
679297,23:20:20,371.3,1956,394,15044,20170124
679297,23:20:20,369.9,1956,394,15044,20170124
679298,23:20:21,367.3,1948,386,15044,20170124
679298,23:20:21,368.8,1948,386,15044,20170124
679298,23:20:21,366.3,1948,386,15044,20170124
679298,23:20:21,364.9,1948,386,15044,20170124
679299,23:20:22,360,1940,378,15044,20170124
679299,23:20:22,358,1940,378,15044,20170124
679299,23:20:22,354.4,1940,378,15044,20170124
679299,23:20:22,350.4,1940,378,15044,20170124
679300,23:20:23,348.6,1928,366,15044,20170124
679300,23:20:23,344.9,1928,366,15044,20170124
679300,23:20:23,344.9,1928,366,15044,20170124
679300,23:20:23,348.3,1928,366,15044,20170124
679301,23:20:24,344,1920,358,15044,20170124
679301,23:20:24,335.4,1920,358,15044,20170124
679301,23:20:24,333.6,1920,358,15044,20170124
679301,23:20:24,330.9,1920,358,15044,20170124
679302,23:20:25,328.3,1912,350,15044,20170124
679302,23:20:25,322.6,1912,350,15044,20170124
679302,23:20:25,322.4,1912,350,15044,20170124
679302,23:20:25,319,1912,350,15044,20170124
679303,23:20:26,317.6,1904,342,15044,20170124
679303,23:20:26,315.5,1904,342,15044,20170124
679303,23:20:26,310.9,1904,342,15044,20170124
679303,23:20:26,310,1904,342,15044,20170124
679304,23:20:27,309.4,1884,322,15044,20170124
679304,23:20:27,304,1884,322,15044,20170124
679304,23:20:27,300.5,1884,322,15044,20170124
679304,23:20:27,297.3,1884,322,15044,20170124
679305,23:20:28,293.5,1872,310,15044,20170124
679305,23:20:28,290,1872,310,15044,20170124
679305,23:20:28,288.1,1872,310,15044,20170124
679305,23:20:28,284.9,1872,310,15044,20170124
679306,23:20:29,287.8,1864,302,15044,20170124
679306,23:20:29,286.4,1864,302,15044,20170124
679306,23:20:29,294.9,1864,302,15044,20170124
679306,23:20:29,299.1,1864,302,15044,20170124
679307,23:20:30,289.8,1856,294,15044,20170124
679307,23:20:30,283.8,1856,294,15044,20170124
679307,23:20:30,280.5,1856,294,15044,20170124
679307,23:20:30,277,1856,294,15044,20170124
679308,23:20:31,274.3,1836,274,15044,20170124
679308,23:20:31,270.9,1836,274,15044,20170124
679308,23:20:31,267.8,1836,274,15044,20170124
679308,23:20:31,265.3,1836,274,15044,20170124
679309,23:20:32,262.5,1824,262,15044,20170124
679309,23:20:32,258.4,1824,262,15044,20170124
679309,23:20:32,263.5,1824,262,15044,20170124
679309,23:20:32,266.1,1824,262,15044,20170124
679310,23:20:33,263.3,1816,254,15044,20170124
679310,23:20:33,261,1816,254,15044,20170124
679310,23:20:33,256.6,1816,254,15044,20170124
679310,23:20:33,235.6,1816,254,15044,20170124
679311,23:20:34,225.9,1804,242,15044,20170124
679311,23:20:34,218.3,1804,242,15044,20170124
679311,23:20:34,216.4,1804,242,15044,20170124
679311,23:20:34,208.1,1804,242,15044,20170124
679312,23:20:35,207,1784,222,15044,20170124
679312,23:20:35,206,1784,222,15044,20170124
679312,23:20:35,204.4,1784,222,15044,20170124
679312,23:20:35,197.3,1784,222,15044,20170124
679313,23:20:36,193.3,1776,214,15044,20170124
679313,23:20:36,187,1776,214,15044,20170124
679313,23:20:36,185.9,1776,214,15044,20170124
679313,23:20:36,187.1,1776,214,15044,20170124
679314,23:20:37,182.8,1764,202,15044,20170124
679314,23:20:37,181.4,1764,202,15044,20170124
679314,23:20:37,178.6,1764,202,15044,20170124
679314,23:20:37,174.9,1764,202,15044,20170124
679315,23:20:38,172.4,1756,194,15044,20170124
679315,23:20:38,170.4,1756,194,15044,20170124
679315,23:20:38,170.4,1756,194,15044,20170124
679315,23:20:38,163.4,1756,194,15044,20170124
679316,23:20:39,162.4,1740,178,15044,20170124
679316,23:20:39,159.8,1740,178,15044,20170124
679316,23:20:39,157.8,1740,178,15044,20170124
679316,23:20:39,154.8,1740,178,15044,20170124
679317,23:20:40,152.6,1732,170,15044,20170124
679317,23:20:40,149.8,1732,170,15044,20170124
679317,23:20:40,148.1,1732,170,15044,20170124
679317,23:20:40,147.6,1732,170,15044,20170124
679318,23:20:41,143.6,1724,162,15044,20170124
679318,23:20:41,145.5,1724,162,15044,20170124
679318,23:20:41,148.3,1724,162,15044,20170124
679318,23:20:41,147.4,1724,162,15044,20170124
679319,23:20:42,145.8,1716,154,15044,20170124
679319,23:20:42,142.4,1716,154,15044,20170124
679319,23:20:42,141.5,1716,154,15044,20170124
679319,23:20:42,139.3,1716,154,15044,20170124
679320,23:20:43,139.1,1696,134,15044,20170124
679320,23:20:43,140.5,1696,134,15044,20170124
679320,23:20:43,138,1696,134,15044,20170124
679320,23:20:43,133.8,1696,134,15044,20170124
679321,23:20:44,132.6,1688,126,15044,20170124
679321,23:20:44,131.8,1688,126,15044,20170124
679321,23:20:44,130.8,1688,126,15044,20170124
679321,23:20:44,127.6,1688,126,15044,20170124
679322,23:20:45,127.5,1680,118,15044,20170124
679322,23:20:45,124.8,1680,118,15044,20170124
679322,23:20:45,124.8,1680,118,15044,20170124
679322,23:20:45,121.8,1680,118,15044,20170124
679323,23:20:46,121.8,1672,110,15044,20170124
679323,23:20:46,118.8,1672,110,15044,20170124
679323,23:20:46,118.4,1672,110,15044,20170124
679323,23:20:46,115.5,1672,110,15044,20170124
679324,23:20:47,113.9,1656,94,15044,20170124
679324,23:20:47,112.3,1656,94,15044,20170124
679324,23:20:47,110,1656,94,15044,20170124
679324,23:20:47,108.3,1656,94,15044,20170124
679325,23:20:48,108.8,1648,86,15044,20170124
679325,23:20:48,104,1648,86,15044,20170124
679325,23:20:48,101.6,1648,86,15044,20170124
679325,23:20:48,100.8,1648,86,15044,20170124
679326,23:20:49,99.1,1640,78,15044,20170124
679326,23:20:49,100,1640,78,15044,20170124
679326,23:20:49,98.4,1640,78,15044,20170124
679326,23:20:49,98.4,1640,78,15044,20170124
679327,23:20:50,95.6,1632,70,15044,20170124
679327,23:20:50,93.1,1632,70,15044,20170124
679327,23:20:50,90.4,1632,70,15044,20170124
679327,23:20:50,90.1,1632,70,15044,20170124
679328,23:20:51,84,1616,77,15044,20170124
679328,23:20:51,81.1,1616,77,15044,20170124
679328,23:20:51,79.1,1616,77,15044,20170124
679328,23:20:51,77.4,1616,77,15044,20170124
679329,23:20:52,74,1604,67,15044,20170124
679329,23:20:52,71.9,1604,67,15044,20170124
679329,23:20:52,69.4,1604,67,15044,20170124
679329,23:20:52,67.1,1604,67,15044,20170124
679330,23:20:53,64.8,1596,55,15044,20170124
679330,23:20:53,60.4,1596,55,15044,20170124
679330,23:20:53,57.6,1596,55,15044,20170124
679330,23:20:53,54.6,1596,55,15044,20170124
679331,23:20:54,52.6,1588,44,15044,20170124
679331,23:20:54,49.1,1588,44,15044,20170124
679331,23:20:54,48.1,1588,44,15044,20170124
679331,23:20:54,44.3,1588,44,15044,20170124
679332,23:20:55,42.3,1568,35,15044,20170124
679332,23:20:55,39.3,1568,35,15044,20170124
679332,23:20:55,37.6,1568,35,15044,20170124
679332,23:20:55,34.9,1568,35,15044,20170124
679333,23:20:56,33.3,1560,26,15044,20170124
679333,23:20:56,30.6,1560,26,15044,20170124
679333,23:20:56,28.9,1560,26,15044,20170124
679333,23:20:56,26.4,1560,26,15044,20170124
679334,23:20:57,24.9,1548,19,15044,20170124
679334,23:20:57,22.6,1548,19,15044,20170124
679334,23:20:57,20.9,1548,19,15044,20170124
679334,23:20:57,18.8,1548,19,15044,20170124
679335,23:20:58,16.9,1536,12,15044,20170124
679335,23:20:58,14.6,1536,12,15044,20170124
679335,23:20:58,13.5,1536,12,15044,20170124
679335,23:20:58,11.5,1536,12,15044,20170124
679336,23:20:59,10.3,1520,6,15044,20170124
679336,23:20:59,8.8,1520,6,15044,20170124
679336,23:20:59,7.8,1520,6,15044,20170124
679336,23:20:59,6.4,1520,6,15044,20170124
679337,23:21:00,5.9,1512,4,15044,20170124
679337,23:21:00,5.1,1512,4,15044,20170124
679337,23:21:00,4.6,1512,4,15044,20170124
679337,23:21:00,3.9,1512,4,15044,20170124
679338,23:21:01,3.5,1508,2,15044,20170124
679338,23:21:01,2.8,1508,2,15044,20170124
679338,23:21:01,2.4,1508,2,15044,20170124
679338,23:21:01,1.9,1508,2,15044,20170124
679339,23:21:02,1.6,1508,0,15044,20170124
679339,23:21:02,1.3,1508,0,15044,20170124
679339,23:21:02,0.9,1508,0,15044,20170124
679339,23:21:02,0.1,1508,0,15044,20170124
679340,23:21:03,-0.6,1500,0,15044,20170124
679340,23:21:03,-1.4,1500,0,15044,20170124
679340,23:21:03,-1.9,1500,0,15044,20170124
679340,23:21:03,-1.8,1500,0,15044,20170124
683606,3:58:46,506.5,516,507,15045,20170124
683606,3:58:46,467.4,516,507,15045,20170124
683606,3:58:46,493.4,516,507,15045,20170124
683606,3:58:46,459.4,516,507,15045,20170124
683607,3:58:47,480.6,504,495,15045,20170124
683607,3:58:47,478.1,504,495,15045,20170124
683607,3:58:47,481.4,504,495,15045,20170124
683607,3:58:47,469.6,504,495,15045,20170124
683608,3:58:48,462.4,484,475,15045,20170124
683608,3:58:48,461.3,484,475,15045,20170124
683608,3:58:48,462,484,475,15045,20170124
683608,3:58:48,449.3,484,475,15045,20170124
683609,3:58:49,453.6,476,467,15045,20170124
683609,3:58:49,397.1,476,467,15045,20170124
683609,3:58:49,365.5,476,467,15045,20170124
683609,3:58:49,381,476,467,15045,20170124
683610,3:58:50,421.9,468,459,15045,20170124
683610,3:58:50,421.4,468,459,15045,20170124
683610,3:58:50,435.6,468,459,15045,20170124
683610,3:58:50,450.1,468,459,15045,20170124
683611,3:58:51,449.4,460,451,15045,20170124
683611,3:58:51,438,460,451,15045,20170124
683611,3:58:51,436.8,460,451,15045,20170124
683611,3:58:51,437.1,460,451,15045,20170124
683612,3:58:52,426.9,440,431,15045,20170124
683612,3:58:52,431.8,440,431,15045,20170124
683612,3:58:52,426.3,440,431,15045,20170124
683612,3:58:52,426.1,440,431,15045,20170124
683613,3:58:53,421.4,432,423,15045,20170124
683613,3:58:53,426.3,432,423,15045,20170124
683613,3:58:53,423,432,423,15045,20170124
683613,3:58:53,334.3,432,423,15045,20170124
683614,3:58:54,340.9,424,415,15045,20170124
683614,3:58:54,400.1,424,415,15045,20170124
683614,3:58:54,406.8,424,415,15045,20170124
683614,3:58:54,381.6,424,415,15045,20170124
683615,3:58:55,389.5,412,403,15045,20170124
683615,3:58:55,353.6,412,403,15045,20170124
683615,3:58:55,346.6,412,403,15045,20170124
683615,3:58:55,385.4,412,403,15045,20170124
683616,3:58:56,396.9,392,383,15045,20170124
683616,3:58:56,359.9,392,383,15045,20170124
683616,3:58:56,359,392,383,15045,20170124
683616,3:58:56,355,392,383,15045,20170124
683617,3:58:57,368.9,384,375,15045,20170124
683617,3:58:57,350.5,384,375,15045,20170124
683617,3:58:57,340.4,384,375,15045,20170124
683617,3:58:57,360.4,384,375,15045,20170124
683618,3:58:58,364.9,372,363,15045,20170124
683618,3:58:58,365.1,372,363,15045,20170124
683618,3:58:58,365.1,372,363,15045,20170124
683618,3:58:58,364,372,363,15045,20170124
683619,3:58:59,361.6,364,355,15045,20170124
683619,3:58:59,358,364,355,15045,20170124
683619,3:58:59,356.5,364,355,15045,20170124
683619,3:58:59,353,364,355,15045,20170124
683620,3:59:00,351.1,344,335,15045,20170124
683620,3:59:00,345.3,344,335,15045,20170124
683620,3:59:00,342.9,344,335,15045,20170124
683620,3:59:00,341.3,344,335,15045,20170124
683621,3:59:01,334,332,323,15045,20170124
683621,3:59:01,328.4,332,323,15045,20170124
683621,3:59:01,326.4,332,323,15045,20170124
683621,3:59:01,300.4,332,323,15045,20170124
683622,3:59:02,290.9,324,315,15045,20170124
683622,3:59:02,314.4,324,315,15045,20170124
683622,3:59:02,317.1,324,315,15045,20170124
683622,3:59:02,313,324,315,15045,20170124
